full_name,espn_id,rotowire_id,sportradar_id,yahoo_id,college,years_experience,team,position,coach,bye,league_name
Evan Hull,-1,16676,20d82a85-0128-499a-9330-2906af3cbb09,-1,Northwestern,1.0,IND,RB,plfinken,14,BB1
Michael Mayer,-1,16666,31f4645a-7ccb-4633-8580-2fca361beb4f,-1,Notre Dame,1.0,LV,TE,plfinken,10,BB1
DeMario Douglas,-1,16751,962496d4-9ffa-471b-8dd2-fc5e60fee84b,-1,Liberty,1.0,NE,WR,plfinken,14,BB1
Kendre Miller,-1,16898,66627686-34fe-4599-84ac-e436fd7d798a,-1,TCU,1.0,NO,RB,plfinken,12,BB1
Aidan O'Connell,-1,16716,5891a917-9071-4bc2-a652-7f702c44cbd2,-1,Purdue,1.0,LV,QB,aledo,10,BB1
Bucky Irving,-1,17784,c5249c6f-bd1b-4352-8228-de2bd499ca0d,-1,Oregon,0.0,TB,RB,aledo,11,BB1
Louis Rees-Zammit,-1,18033,b3de7680-ec94-11ee-bfee-6f9e2e387fed,-1,,0.0,KC,RB,aledo,6,BB1
Deshaun Watson,3122840,11712,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,Clemson,7.0,CLE,QB,aledo,10,BB1
Dalvin Cook,3116593,11700,8960d61e-433b-41ea-a7ad-4e76be87b582,30154,Florida State,7.0,FA,RB,aledo,0,BB1
Chris Godwin,3116165,11718,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,30197,Penn State,7.0,TB,WR,aledo,11,BB1
Curtis Samuel,3121427,11710,66a21b6d-97e5-4732-8bb0-062145d6bbc6,30153,Ohio State,7.0,BUF,WR,aledo,12,BB1
Lamar Jackson,3916387,12561,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,31002,Louisville,6.0,BAL,QB,aledo,14,BB1
DJ Moore,3915416,12477,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,30994,Maryland,6.0,CHI,WR,aledo,7,BB1
Dalton Schultz,3117256,12514,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,Stanford,6.0,HOU,TE,aledo,14,BB1
Mark Andrews,3116365,12559,0618f387-9b72-4270-8b8f-dec4cccc9e4a,31056,Oklahoma,6.0,BAL,TE,aledo,14,BB1
Tanner Hudson,3050481,13286,2fa75e05-cac4-4b40-8924-dbc9ae0c959c,31257,Southern Arkansas,6.0,CIN,TE,aledo,12,BB1
Noah Fant,4036131,13426,cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f,31852,Iowa,5.0,SEA,TE,aledo,10,BB1
Jerry Jeudy,4241463,14458,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,32685,Alabama,4.0,CLE,WR,aledo,10,BB1
Jonathan Taylor,4242335,14455,925195a4-06ba-4e37-ae7d-a3d6a5419139,32711,Wisconsin,4.0,IND,RB,aledo,14,BB1
Zack Moss,4035676,14564,d8fef424-aa41-4c26-9bce-1265b53cd5e2,32756,Utah,4.0,CIN,RB,aledo,12,BB1
Chase Claypool,4046692,14433,53ed110c-f022-4759-afd3-1cd3436dbba7,32719,Notre Dame,4.0,BUF,WR,aledo,12,BB1
Jauan Jennings,3886598,14376,3ae9f0fa-c711-4663-80cf-4707856c07aa,32887,Tennessee,4.0,SF,WR,aledo,9,BB1
Darnell Mooney,4040655,14510,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,32843,Tulane,4.0,ATL,WR,aledo,12,BB1
Kenneth Gainwell,-1,15222,e2a5882a-dcc1-4800-889f-3b957b21834f,-1,Memphis,3.0,PHI,RB,aledo,5,BB1
Kenneth Walker,-1,15909,22ee9bac-a64c-4d44-94fc-51d775465b3b,-1,Michigan State,2.0,SEA,RB,aledo,10,BB1
Ty Chandler,-1,15979,a0833a94-60ce-4a3a-a32a-d067fe7b253d,-1,North Carolina,2.0,MIN,RB,aledo,6,BB1
Bryce Young,-1,16807,38475bfa-9773-4c3b-9157-a0dbd576fa22,-1,Alabama,1.0,CAR,QB,aledo,11,BB1
Puka Nacua,-1,16790,111be44d-7bc2-4cad-934d-c9e946293b2f,-1,BYU,1.0,LAR,WR,aledo,6,BB1
Quentin Johnston,-1,16899,e648bc98-bc81-44d0-8d4b-b9223c497ff4,-1,TCU,1.0,LAC,WR,aledo,5,BB1
Jayden Reed,-1,16977,23a306bc-5f77-4574-a575-bd599f243185,-1,Michigan State,1.0,GB,WR,ProfessorD,10,BB2
Bo Nix,-1,16995,f056c8ed-6ee5-492c-af11-3f7e3d97195c,-1,Oregon,0.0,DEN,QB,ProfessorD,14,BB2
MarShawn Lloyd,-1,17795,7b8967bc-a3a5-4aa4-bd1f-2846663ca831,-1,USC,0.0,GB,RB,ProfessorD,10,BB2
Bucky Irving,-1,17784,c5249c6f-bd1b-4352-8228-de2bd499ca0d,-1,Oregon,0.0,TB,RB,ProfessorD,11,BB2
Brock Bowers,-1,17693,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,-1,Georgia,0.0,LV,TE,ProfessorD,10,BB2
Devontez Walker,-1,17728,b5d1ed29-c72a-45ff-ae60-337e13728b2f,-1,North Carolina,0.0,BAL,WR,ProfessorD,14,BB2
Ladd McConkey,-1,17724,473bc7e5-c393-4f21-9e49-3ffc16711238,-1,Georgia,0.0,LAC,WR,ProfessorD,5,BB2
Demarcus Robinson,3043116,11163,46b16198-116f-4913-85db-2bc21462bd66,29360,Florida,8.0,LAR,WR,ProfessorD,6,BB2
Marquez Valdes-Scantling,3051738,12934,e7f0a505-8060-403e-a3b3-9d4e88dda1dc,31144,South Florida,6.0,BUF,WR,ProfessorD,12,BB2
DK Metcalf,4047650,13424,754faf0f-40f7-45f0-b23b-6ce990ecaf26,31896,Ole Miss,5.0,SEA,WR,ProfessorD,10,BB2
Greg Dortch,4037235,13469,4484c7d1-025a-4f26-8e9b-48503afb0c68,32523,Wake Forest,5.0,ARI,WR,ProfessorD,11,BB2
Donald Parham,3912092,13602,4f246e92-3d21-450f-977a-dc16892c7238,32456,Stetson,5.0,LAC,TE,ProfessorD,5,BB2
Tua Tagovailoa,4241479,14465,26ad9c27-de38-495e-913c-6fb2428e76d3,32675,Alabama,4.0,MIA,QB,ProfessorD,6,BB2
Zack Moss,4035676,14564,d8fef424-aa41-4c26-9bce-1265b53cd5e2,32756,Utah,4.0,CIN,RB,ProfessorD,12,BB2
Rico Dowdle,4038815,14657,bba755a2-63b6-4ac1-b806-0609816135de,33100,South Carolina,4.0,DAL,RB,ProfessorD,7,BB2
Jauan Jennings,3886598,14376,3ae9f0fa-c711-4663-80cf-4707856c07aa,32887,Tennessee,4.0,SF,WR,ProfessorD,9,BB2
Jaylen Waddle,-1,15404,0ff9a975-669d-4851-a95d-ab28d9fc29c4,-1,Alabama,3.0,MIA,WR,ProfessorD,6,BB2
Pat Freiermuth,-1,15267,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6,-1,Penn State,3.0,PIT,TE,ProfessorD,9,BB2
Breece Hall,-1,15810,db1053d7-3343-43a3-9aab-8353f10f1221,-1,Iowa State,2.0,NYJ,RB,ProfessorD,12,BB2
Bo Melton,-1,15935,36953df8-fbc3-4505-b5b3-dec8433620dc,-1,Rutgers,2.0,GB,WR,ProfessorD,10,BB2
Dontayvion Wicks,-1,16658,ea3d1393-8c3b-4e81-a519-f636d28d692e,-1,Virginia,1.0,GB,WR,ProfessorD,10,BB2
DeMario Douglas,-1,16751,962496d4-9ffa-471b-8dd2-fc5e60fee84b,-1,Liberty,1.0,NE,WR,ProfessorD,14,BB2
Bijan Robinson,-1,16739,f78d68c2-f9da-48e7-b954-26b69efd828d,-1,Texas,1.0,ATL,RB,ProfessorD,12,BB2
Aaron Rodgers,8439,4307,0ce48193-e2fa-466e-a986-33f751add206,7200,California,19.0,NYJ,QB,ProfessorD,12,BB2
Hendon Hooker,-1,16905,25b10007-802d-4ebb-8314-3eb7b24ddc37,-1,Tennessee,1.0,DET,QB,ProfessorD,5,BB2
Sam LaPorta,-1,17033,3059f1e5-1871-4458-9e90-9b9917874c61,-1,Iowa,1.0,DET,TE,jnappy,5,BB2
Rasheen Ali,-1,17026,9aeb79b0-e55b-4341-8c6b-233971b667a7,-1,Marshall,0.0,BAL,RB,jnappy,14,BB2
Erick All,-1,17696,5523779b-db60-4158-b232-8391bc7db65b,-1,Iowa,0.0,CIN,TE,jnappy,12,BB2
Jacob Cowing,-1,17008,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,-1,Arizona,0.0,SF,WR,jnappy,9,BB2
Roman Wilson,-1,17043,43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1,-1,Michigan,0.0,PIT,WR,jnappy,9,BB2
Malik Nabers,-1,17704,55ef2022-50c2-465b-839e-c0f4c9e7c55c,-1,LSU,0.0,NYG,WR,jnappy,11,BB2
Jermaine Burton,-1,17738,dc363b05-4551-4cb0-9bfc-ba462cb1cd5b,-1,Alabama,0.0,CIN,WR,jnappy,12,BB2
Jaylen Wright,-1,17800,ba9e1390-028b-47c9-8710-84cee3fa25de,-1,Tennessee,0.0,MIA,RB,jnappy,6,BB2
Tyrone Tracy,-1,17967,fc6c7973-79a9-4974-855e-bc13400fe641,-1,Purdue,0.0,NYG,RB,jnappy,11,BB2
Amari Cooper,2976499,10055,00f88be8-45f9-4237-b2b8-3271ec790d07,28392,Alabama,9.0,CLE,WR,jnappy,10,BB2
Tyler Boyd,3045144,10822,76a5edec-5ff7-49fa-a8ec-5768a372279d,29288,Pittsburgh,8.0,TEN,WR,jnappy,5,BB2
D'Onta Foreman,3125116,11685,02779042-2b4e-4fa9-b598-364fe01b523a,30202,Texas,7.0,CLE,RB,jnappy,10,BB2
Daniel Jones,3917792,13491,0042266b-cb28-4012-bfd2-06650badad97,31838,Duke,5.0,NYG,QB,jnappy,11,BB2
Terry McLaurin,3121422,13536,7e8c4641-2beb-4213-ba22-69fe0307005f,31908,Ohio State,5.0,WAS,WR,jnappy,14,BB2
Darius Slayton,3916945,13522,82ed30a5-54a8-4ed0-b040-99c3a78fb055,32003,Auburn,5.0,NYG,WR,jnappy,11,BB2
Tee Higgins,4239993,14506,7963b029-5de4-4541-b00a-44eefe4349af,32703,Clemson,4.0,CIN,WR,jnappy,12,BB2
Brevin Jordan,-1,15369,8ffb5c07-4aa1-4796-b1ab-30c1ab0ccc4c,-1,Miami (FL),3.0,HOU,TE,jnappy,14,BB2
Nico Collins,-1,15200,bd56a50c-5fae-4ee2-8363-f74ae07b6887,-1,Michigan,3.0,HOU,WR,jnappy,14,BB2
Khalil Shakir,-1,15892,0ce9ddce-bdf6-469c-8a32-9cf0ed3714a4,-1,Boise State,2.0,BUF,WR,jnappy,12,BB2
Chigoziem Okonkwo,-1,16042,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,-1,Maryland,2.0,TEN,TE,jnappy,5,BB2
Jaylen Warren,-1,15984,7e397190-ca24-11ec-9f1c-b7114d38a85b,-1,Oklahoma State,2.0,PIT,RB,jnappy,9,BB2
Jahmyr Gibbs,-1,16808,fef9457e-6497-47de-9bf2-cc3b95929375,-1,Alabama,1.0,DET,RB,jnappy,5,BB2
Zach Charbonnet,-1,16897,7d7f1628-85a7-4633-9ffe-d82fc2761b00,-1,UCLA,1.0,SEA,RB,jnappy,10,BB2
C.J. Stroud,-1,16886,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,-1,Ohio State,1.0,HOU,QB,jnappy,14,BB2
Will Levis,-1,16665,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,-1,Kentucky,1.0,TEN,QB,jnappy,5,BB2
Aidan O'Connell,-1,16716,5891a917-9071-4bc2-a652-7f702c44cbd2,-1,Purdue,1.0,LV,QB,theBandit216,10,BB2
Frank Gore,-1,17853,cd4c8e90-06f7-11ef-a3ab-0317e25dec4e,-1,Southern Miss,0.0,BUF,RB,theBandit216,12,BB2
Ray Davis,-1,17792,a856dd59-ed95-471a-bfb9-fbd0566bd1a9,-1,Kentucky,0.0,BUF,RB,theBandit216,12,BB2
Jared Wiley,-1,17894,a952a370-a43f-45ec-8371-0665f0b9551e,-1,TCU,0.0,KC,TE,theBandit216,6,BB2
Malik Washington,-1,17863,d7f4fd2c-ba4f-49ca-bd92-443a506e9eb4,-1,Virginia,0.0,MIA,WR,theBandit216,6,BB2
Jalen McMillan,-1,17763,c2b25795-8c63-425a-8790-f6d626dbf0d3,-1,Washington,0.0,TB,WR,theBandit216,11,BB2
Isaac Guerendo,-1,17947,eac64b21-6e9e-447a-bf18-8a00b5c12871,-1,Louisville,0.0,SF,RB,theBandit216,9,BB2
Travis Kelce,15847,8783,c3859e06-5f23-4302-a71b-04820a899d5f,26686,Cincinnati,11.0,KC,TE,theBandit216,6,BB2
Jacoby Brissett,2578570,10919,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,29325,North Carolina State,8.0,NE,QB,theBandit216,14,BB2
Tyreek Hill,3116406,11222,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,29399,West Alabama,8.0,MIA,WR,theBandit216,6,BB2
Matthew Stafford,12483,5971,ade43b1a-0601-4672-83b6-d246bc066a19,9265,Georgia,15.0,LAR,QB,theBandit216,6,BB2
Calvin Ridley,3925357,12616,926e2674-52d6-4cec-9991-46ee85cc8cfd,30996,Alabama,6.0,TEN,WR,theBandit216,5,BB2
Nick Chubb,3128720,12886,4bd60b33-9fbf-4156-ba2b-8264ac37b418,31005,Georgia,6.0,CLE,RB,theBandit216,10,BB2
T.J. Hockenson,4036133,13610,bd1120b6-38b3-4225-a4b0-20660a149d0d,31840,Iowa,5.0,MIN,TE,theBandit216,6,BB2
Kyler Murray,3917315,13613,dd5a6b6e-ffae-45a5-b8e6-718a9251f374,31833,Oklahoma,5.0,ARI,QB,theBandit216,11,BB2
Drew Lock,3924327,13736,94325301-e0ad-4a9f-a0e5-ffec0f529be3,31874,Missouri,5.0,NYG,QB,theBandit216,11,BB2
Jarrett Stidham,3892775,13438,582fe465-135a-4901-beef-60aebce99067,31965,Auburn,5.0,DEN,QB,theBandit216,14,BB2
D'Andre Swift,4259545,14394,cc4b5f58-a11c-4450-a1df-617ad88336e4,32705,Georgia,4.0,CHI,RB,theBandit216,7,BB2
Brandon Aiyuk,4360438,14386,c90471cc-fa60-4416-9388-5aebb5d877eb,32695,Arizona State,4.0,SF,WR,theBandit216,9,BB2
Justin Fields,-1,15416,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,-1,Ohio State,3.0,PIT,QB,theBandit216,9,BB2
Chuba Hubbard,-1,15242,32205e74-b23f-420a-b312-465b29260745,-1,Oklahoma State,3.0,CAR,RB,theBandit216,11,BB2
Khalil Herbert,-1,15281,02af99e0-3c84-4d4e-937a-a9f29a02323b,-1,Virginia Tech,3.0,CHI,RB,theBandit216,7,BB2
Jerome Ford,-1,15989,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,-1,Cincinnati,2.0,CLE,RB,theBandit216,10,BB2
Jameson Williams,-1,15849,590adb00-5598-47ad-b6d4-16a6c5519847,-1,Alabama,2.0,DET,WR,theBandit216,5,BB2
Isiah Pacheco,-1,16104,3a25c037-fa30-4740-b742-ec8e4f1a2a25,-1,Rutgers,2.0,KC,RB,theBandit216,6,BB2
Chris Rodriguez,-1,16933,ae5c4758-cb53-4f17-8763-b91381036af3,-1,Kentucky,1.0,WAS,RB,WestCoastNonsense,14,BB2
A.T. Perry,-1,16802,f6986d22-e3bb-4509-9309-90d92c01437a,-1,Wake Forest,1.0,NO,WR,WestCoastNonsense,12,BB2
Michael Penix,-1,17700,6499a161-b221-4591-b122-d99ece1be64b,-1,Washington,0.0,ATL,QB,WestCoastNonsense,12,BB2
Spencer Rattler,-1,17782,e0eecf78-86b2-4ee8-8ac9-d7713a138765,-1,South Carolina,0.0,NO,QB,WestCoastNonsense,12,BB2
Drake Maye,-1,17673,d0c0630e-8925-4b81-a32b-e4146d95f01f,-1,North Carolina,0.0,NE,QB,WestCoastNonsense,14,BB2
Braelon Allen,-1,17702,d7f72deb-c1e2-47a2-b651-887f0e33dc44,-1,Wisconsin,0.0,NYJ,RB,WestCoastNonsense,12,BB2
Jonathon Brooks,-1,17747,5c842941-844b-4f6a-bce4-26b377146674,-1,Texas,0.0,CAR,RB,WestCoastNonsense,11,BB2
Trey Benson,-1,17767,0c1253f2-1822-445d-8590-fea6fd32703f,-1,Florida State,0.0,ARI,RB,WestCoastNonsense,11,BB2
Ja'Tavion Sanders,-1,17748,ffd2ff3f-4b56-4232-be8e-bf163c29f406,-1,Texas,0.0,CAR,TE,WestCoastNonsense,11,BB2
Rome Odunze,-1,17020,f64694e0-0381-11ef-973d-5176a0ecbee4,-1,Washington,0.0,CHI,WR,WestCoastNonsense,7,BB2
Brian Thomas,-1,17716,271a233e-68b3-4261-a3aa-7667eaf9d3cc,-1,LSU,0.0,JAX,WR,WestCoastNonsense,12,BB2
Ricky Pearsall,-1,17761,aca4c1b8-915f-4295-92e4-05b51feee6b1,-1,Florida,0.0,SF,WR,WestCoastNonsense,9,BB2
Javon Baker,-1,17787,901992cc-f4b7-45e8-800e-c2dce6ae5199,-1,UCF,0.0,NE,WR,WestCoastNonsense,14,BB2
Jake Browning,3886812,13504,f2f29019-7306-4b1c-a9d8-e9f802cb06e0,32138,Washington,5.0,CIN,QB,WestCoastNonsense,12,BB2
Joe Burrow,3915511,14442,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,32671,LSU,4.0,CIN,QB,WestCoastNonsense,12,BB2
DeVonta Smith,-1,15406,3555d07e-57ae-43de-97d5-b1b5bf055f17,-1,Alabama,3.0,PHI,WR,WestCoastNonsense,5,BB2
Ja'Marr Chase,-1,15183,fa99e984-d63b-4ef4-a164-407f68a7eeaf,-1,LSU,3.0,CIN,WR,WestCoastNonsense,12,BB2
Trey McBride,-1,15902,734d54cc-c869-4e2f-a60f-c59c493f5110,-1,Colorado State,2.0,ARI,TE,WestCoastNonsense,11,BB2
James Cook,-1,15876,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,-1,Georgia,2.0,BUF,RB,WestCoastNonsense,12,BB2
Daniel Bellinger,-1,16036,42a1c03e-790e-46ba-b0d5-d304e44c02c7,-1,San Diego State,2.0,NYG,TE,WestCoastNonsense,11,BB2
Evan Hull,-1,16676,20d82a85-0128-499a-9330-2906af3cbb09,-1,Northwestern,1.0,IND,RB,WestCoastNonsense,14,BB2
Chase Brown,-1,16934,d74ff06d-905d-4fed-8f98-b5f6d4549333,-1,Illinois,1.0,CIN,RB,WestCoastNonsense,12,BB2
De'Von Achane,-1,16661,a4ef921b-8767-4b4f-a651-7675c00f9af0,-1,Texas A&M,1.0,MIA,RB,WestCoastNonsense,6,BB2
Tucker Kraft,-1,16649,3a084c5f-6b9f-4703-a0c7-1566bc4b1129,-1,South Dakota State,1.0,GB,TE,WestCoastNonsense,10,BB2
Josh Downs,-1,16689,dd227f4a-0785-482d-a28b-f231c7f3b73f,-1,North Carolina,1.0,IND,WR,WestCoastNonsense,14,BB2
Eric Gray,-1,16970,dcc536c1-36f2-4e34-8028-ccf32d930018,-1,Oklahoma,1.0,NYG,RB,gpeisert1,11,BB2
Luke McCaffrey,-1,17820,5cfd82f8-9e73-48d7-914e-9051ff52d67d,-1,Rice,0.0,WAS,WR,gpeisert1,14,BB2
Kirk Cousins,14880,8057,bbd0942c-6f77-4f83-a6d0-66ec6548019e,25812,Michigan State,12.0,ATL,QB,gpeisert1,12,BB2
Geno Smith,15864,8743,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,West Virginia,11.0,SEA,QB,gpeisert1,10,BB2
Joe Mixon,3116385,11707,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,30161,Oklahoma,7.0,HOU,RB,gpeisert1,14,BB2
Christian McCaffrey,3117251,11690,f96db0af-5e25-42d1-a07a-49b4e065b364,30121,Stanford,7.0,SF,RB,gpeisert1,9,BB2
Gerald Everett,3918639,11737,ebeceb00-57e0-4b74-9cf7-853da2afed18,30157,South Alabama,7.0,CHI,TE,gpeisert1,7,BB2
Josh Reynolds,3115306,11871,682eda79-0026-4ad8-8f45-a61ce42cb908,30230,Texas A&M,7.0,DEN,WR,gpeisert1,14,BB2
Mike Gesicki,3116164,12764,1012cbe0-7eba-4169-bfca-183a0204e1a7,31012,Penn State,6.0,CIN,TE,gpeisert1,12,BB2
Will Dissly,3127292,12986,383f4814-6836-4766-a297-fc063e8509cc,31090,Washington,6.0,LAC,TE,gpeisert1,5,BB2
Diontae Johnson,3932905,13472,244c00c7-fe9a-4f4f-adff-1d5b9c8877e7,31898,Toledo,5.0,CAR,WR,gpeisert1,11,BB2
Michael Pittman,4035687,14378,1aefd5e2-1f85-471a-91a5-4aad4cf6fe6d,32704,USC,4.0,IND,WR,gpeisert1,14,BB2
Juwan Johnson,3929645,14630,0226b03b-f91d-4223-9813-9fcd2e9c3acc,33113,Oregon,4.0,NO,TE,gpeisert1,12,BB2
Darnell Mooney,4040655,14510,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,32843,Tulane,4.0,ATL,WR,gpeisert1,12,BB2
Elijah Mitchell,-1,15379,8ba68abf-e9d2-4927-bf8d-476f271d840c,-1,Louisiana,3.0,SF,RB,gpeisert1,9,BB2
Rashod Bateman,-1,15210,d9f8b92b-69d4-4d83-9bf2-106ee523efed,-1,Minnesota,3.0,BAL,WR,gpeisert1,14,BB2
George Pickens,-1,15853,018e8f25-54e5-44f1-967a-7ff237f1c52f,-1,Georgia,2.0,PIT,WR,gpeisert1,9,BB2
Garrett Wilson,-1,15829,68d72fe0-79b2-4fdb-afd5-6c79676e77f3,-1,Ohio State,2.0,NYJ,WR,gpeisert1,12,BB2
Brian Robinson,-1,15907,795f636e-6f7f-4bc7-a346-2862272abead,-1,Alabama,2.0,WAS,RB,gpeisert1,14,BB2
Sam Howell,-1,15825,7d85e9c2-f464-4654-9200-acfcffd7dfaf,-1,North Carolina,2.0,SEA,QB,gpeisert1,10,BB2
Christian Watson,-1,15946,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,-1,North Dakota State,2.0,GB,WR,gpeisert1,10,BB2
Brock Purdy,-1,15834,d5aef708-ad61-4ab8-a637-62ff96e92040,-1,Iowa State,2.0,SF,QB,gpeisert1,9,BB2
Luke Musgrave,-1,16663,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,-1,Oregon State,1.0,GB,TE,gpeisert1,10,BB2
Jalin Hyatt,-1,16714,e5f9d339-a89f-4e47-9a84-b89f14550c05,-1,Tennessee,1.0,NYG,WR,gpeisert1,11,BB2
Tyjae Spears,-1,16941,af71f149-7758-40b7-973a-9fe6320cf4f5,-1,Tulane,1.0,TEN,RB,gpeisert1,5,BB2
Michael Wilson,-1,16957,b91be982-fccd-448e-869b-e9b5148a1730,-1,Stanford,1.0,ARI,WR,ConorDeLa,11,BB2
Roschon Johnson,-1,16772,e3c414c0-be8c-4807-af9c-f91d89c83e60,-1,Texas,1.0,CHI,RB,ConorDeLa,7,BB2
Dylan Laube,-1,17818,de5b56bd-33f0-48bc-b1e3-9523bd6bba64,-1,New Hampshire,0.0,LV,RB,ConorDeLa,10,BB2
Will Shipley,-1,17802,796e223d-e8d5-42ab-afb4-557fa6183357,-1,Clemson,0.0,PHI,RB,ConorDeLa,5,BB2
Xavier Worthy,-1,17687,52e049b1-0a7a-4e7f-9866-d2848e9cc478,-1,Texas,0.0,KC,WR,ConorDeLa,6,BB2
Adonai Mitchell,-1,17668,190dbc97-2b7c-4023-b6b0-5729b854b60b,-1,Texas,0.0,IND,WR,ConorDeLa,14,BB2
Xavier Legette,-1,17734,0bb0c37c-e76b-4529-92b0-b026be4f7d6c,-1,South Carolina,0.0,CAR,WR,ConorDeLa,11,BB2
Keon Coleman,-1,17732,6752915f-efe5-473d-a520-78cadfab6dda,-1,Florida State,0.0,BUF,WR,ConorDeLa,12,BB2
Dak Prescott,2577417,11008,86197778-8d4b-4eba-affe-08ef7be7c70b,29369,Mississippi State,8.0,DAL,QB,ConorDeLa,7,BB2
Joshua Dobbs,3044720,11834,15bedebc-839e-450a-86f6-1f5ad1f4f820,30248,Tennessee,7.0,SF,QB,ConorDeLa,9,BB2
Dalton Schultz,3117256,12514,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,Stanford,6.0,HOU,TE,ConorDeLa,14,BB2
Michael Gallup,4036348,12810,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,31051,Colorado State,6.0,FA,WR,ConorDeLa,0,BB2
Gardner Minshew,4038524,13741,dabb52c0-455b-48fe-996b-abf758120623,32010,Washington State,5.0,LV,QB,ConorDeLa,10,BB2
Justin Jefferson,4262921,14509,4131d4ee-0318-4bb5-832a-4dec80668a4f,32692,LSU,4.0,MIN,WR,ConorDeLa,6,BB2
Clyde Edwards-Helaire,4242214,14514,8aa01565-4481-443a-9951-642c98ded113,32702,LSU,4.0,KC,RB,ConorDeLa,6,BB2
Trevor Lawrence,-1,15357,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,-1,Clemson,3.0,JAX,QB,ConorDeLa,12,BB2
Javonte Williams,-1,15306,889dcdc5-3d88-45df-9677-5ad7ff87c011,-1,North Carolina,3.0,DEN,RB,ConorDeLa,14,BB2
Rondale Moore,-1,15514,975555d0-fe82-4e88-90f4-d690f5000671,-1,Purdue,3.0,ATL,WR,ConorDeLa,12,BB2
Jake Ferguson,-1,15947,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,-1,Wisconsin,2.0,DAL,TE,ConorDeLa,7,BB2
Drake London,-1,15868,5053f9ae-15d9-4730-833d-484886b6f890,-1,USC,2.0,ATL,WR,ConorDeLa,12,BB2
Dameon Pierce,-1,15875,5d4ef6da-a6b5-4d9c-adc0-28dfdbe9315e,-1,Florida,2.0,HOU,RB,ConorDeLa,14,BB2
Rachaad White,-1,15802,4d3f2f57-215c-4cb4-bf75-a7ecdcdded70,-1,Arizona State,2.0,TB,RB,ConorDeLa,11,BB2
Greg Dulcich,-1,15891,b9e4a022-d15c-4cef-9879-170277f17207,-1,UCLA,2.0,DEN,TE,ConorDeLa,14,BB2
Deuce Vaughn,-1,17003,e444229e-c262-40a7-bb89-61d4b774da55,-1,Kansas State,1.0,DAL,RB,ConorDeLa,7,BB2
Zay Flowers,-1,16919,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,-1,Boston College,1.0,BAL,WR,ConorDeLa,14,BB2
Caleb Williams,-1,17695,49d4b627-3f19-49a8-ae33-f539e0fb1f88,-1,USC,0.0,CHI,QB,koolaid403,7,BB2
Blake Corum,-1,17690,93ba1da2-3679-4ddc-9687-0802349f9ee2,-1,Michigan,0.0,LAR,RB,koolaid403,6,BB2
Theo Johnson,-1,17021,a5d4bb1d-c130-47c2-808a-2dd1f85005fb,-1,Penn State,0.0,NYG,TE,koolaid403,11,BB2
Troy Franklin,-1,17719,765dffd8-8112-4078-86a1-924ccebf1069,-1,Oregon,0.0,DEN,WR,koolaid403,14,BB2
Keenan Allen,15818,8627,5f424505-f29f-433c-b3f2-1a143a04a010,26699,California,11.0,CHI,WR,koolaid403,7,BB2
Joe Flacco,11252,5648,64797df2-efd3-4b27-86ee-1d48f7edb09f,8795,Delaware,16.0,IND,QB,koolaid403,14,BB2
Davante Adams,16800,9455,e7d6ae25-bf15-4660-8b37-c37716551de3,27581,Fresno State,10.0,LV,WR,koolaid403,10,BB2
Tyler Lockett,2577327,10161,dffa69ad-331e-4f09-ae38-40a5a4406be6,28457,Kansas State,9.0,SEA,WR,koolaid403,10,BB2
Hunter Henry,3046439,10735,705899da-3c20-4bc3-b5d0-2e6e40655131,29269,Arkansas,8.0,NE,TE,koolaid403,14,BB2
Tyler Higbee,2573401,10854,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,Western Kentucky,8.0,LAR,TE,koolaid403,6,BB2
